Word,Freq,Rank
push,5,959
"asleep,",5,960
sailed,5,961
"wall,",5,962
hall,5,963
"you?""",5,964
stars,5,965
edge,5,966
"cried,",5,967
work.,5,968
"all,",5,969
listened,5,970
rule,5,971
me;,5,972
out.,5,973
"""yes,""",5,974
neither,5,975
speak,5,976
laughed.,5,977
walk,5,978
fast.,5,979
"madrid,",5,980
sticks,5,981
windows,5,982
eyes.,5,983
me!,5,984
"half-chick,",5,985
blackberry-bush,5,986
moved,5,987
watching,5,988
nodding,5,989
room.,5,990
safe,5,991
knows,5,992
north,5,993
watch,5,994
dancing,5,995
"alone,",5,996
supper,5,997
shore,5,998
frogs,5,999
"lake,",5,1000
dig,5,1001
foot,5,1002
quickly,5,1003
"finally,",5,1004
farm,5,1005
lie,5,1006
awake,5,1007
"shoulder,",5,1008
spot,5,1009
on.,5,1010
"big,",5,1011
he.,5,1012
nearly,5,1013
mammy.,5,1014
mammy,5,1015
row,5,1016
fun,5,1017
help.,5,1018
jove,5,1019
third,5,1020
off.,5,1021
hope,5,1022
anything.,5,1023
"""thank",5,1024
"him.""",5,1025
"garden,",5,1026
thank,5,1027
certainly,5,1028
sharp,5,1029
taught,5,1030
sisters,5,1031
follow,5,1032
famous,5,1033
soldiers,5,1034
piccola,5,1035
sounds,5,1036
during,5,1037
treasure,5,1038
"no,",5,1039
silver,5,1040
pink,5,1041
"white,",5,1042
ladies,5,1043
feet,5,1044
"dead,",5,1045
"do,",5,1046
cruel,5,1047
word,5,1048
elsa's,5,1049
"dear,""",5,1050
learned,5,1051
"servants,",5,1052
"wife,",5,1053
coat,5,1054
"mouse-deer,",5,1055
promised,5,1056
"however,",5,1057
"""does",5,1058
seem,5,1059
beg,5,1060
happened.,5,1061
"""where",5,1062
"now,""",5,1063
shouting,5,1064
gulls,5,1065
"soil,",5,1066
crickets,5,1067
beating,5,1068
hundreds,5,1069
ago,5,1070
nightingale.,5,1071
chamberlain,5,1072
followed,5,1073
sceptre,5,1074
"song,",5,1075
salad,5,1076
plants,5,1077
seed,5,1078
cart,5,1079
strength,5,1080
"stone,",5,1081
lettuce,5,1082
believe,5,1083
ducks,5,1084
voices,5,1085
power,5,1086
robert's,5,1087
"old,",5,1088
sank,5,1089
portrait,5,1090
prick,5,1091
less,5,1092
beast,5,1093
bear,5,1094
throw,5,1095
hermit.,5,1096
war,5,1097
"castle,",5,1098
warriors,5,1099
"frode,",5,1100
host,5,1101
forty,5,1102
diamond,5,1103
night.,4,1104
"tulip,",4,1105
"herself,",4,1106
"soft,",4,1107
"sad,",4,1108
"in!""",4,1109
"in.""",4,1110
"no,""",4,1111
"sun,",4,1112
"dear!""",4,1113
"hands,",4,1114
poked,4,1115
birds,4,1116
exclaimed,4,1117
floated,4,1118
working,4,1119
herself,4,1120
"food,",4,1121
greater,4,1122
burned,4,1123
poor.,4,1124
"heart,",4,1125
close,4,1126
also,4,1127
afterward,4,1128
goose.,4,1129
duck.,4,1130
"then,""",4,1131
wheat,4,1132
ripe,4,1133
"will,""",4,1134
"jacket,",4,1135
cap,4,1136
"laughed,",4,1137
"you.""",4,1138
"can!""",4,1139
shoulder,4,1140
pick,4,1141
boy;,4,1142
ahead,4,1143
"""wait",4,1144
wind.,4,1145
proud,4,1146
could.,4,1147
swim,4,1148
"tail,",4,1149
jump,4,1150
afraid,4,1151
reached,4,1152
"""why,",4,1153
jackals,4,1154
jungle,4,1155
holes,4,1156
we'll,4,1157
"""indeed,",4,1158
clear,4,1159
stand,4,1160
dead!,4,1161
dinner,4,1162
kitchen,4,1163
lived.,4,1164
corner,4,1165
dried,4,1166
"""let",4,1167
standing,4,1168
"here,",4,1169
"hard,",4,1170
you'll,4,1171
slept,4,1172
"""roll",4,1173
around!,4,1174
"around!""",4,1175
forth,4,1176
enough;,4,1177
window.,4,1178
floor,4,1179
floor.,4,1180
"""make",4,1181
town,4,1182
church,4,1183
"woods,",4,1184
"""come",4,1185
"along,",4,1186
trees.,4,1187
world.,4,1188
"shouted,",4,1189
bumped,4,1190
rolling,4,1191
unless,4,1192
"lippety,",4,1193
crouched,4,1194
biggest,4,1195
whale.,4,1196
"please,",4,1197
once.,4,1198
"rabbit,",4,1199
tie,4,1200
drum.,4,1201
"very,",4,1202
"gently,",4,1203
marvellous,4,1204
land.,4,1205
sea.,4,1206
terribly,4,1207
happen,4,1208
weeds,4,1209
"half-chick,""",4,1210
"idea!""",4,1211
air.,4,1212
you.,4,1213
"king.""",4,1214
court.,4,1215
"window,",4,1216
fingers,4,1217
warm,4,1218
more;,4,1219
bare,4,1220
down.,4,1221
knees,4,1222
"beautiful,",4,1223
drop,4,1224
bore,4,1225
story.,4,1226
"mountain,",4,1227
men.,4,1228
"folk,",4,1229
"cap,",4,1230
lost,4,1231
cold,4,1232
slipped,4,1233
man.,4,1234
key,4,1235
"mouth,",4,1236
lady,4,1237
herself.,4,1238
hill,4,1239
boiling,4,1240
bringing,4,1241
quick,4,1242
carrying,4,1243
shure,4,1244
o',4,1245
wint,4,1246
pit,4,1247
"sight,",4,1248
"she,",4,1249
sight,4,1250
"is,",4,1251
"he,",4,1252
auntie,4,1253
with!,4,1254
that's,4,1255
hat,4,1256
puppy-dog,4,1257
ways,4,1258
careful,4,1259
basket,4,1260
person,4,1261
village,4,1262
crying,4,1263
wolf,4,1264
needed,4,1265
send,4,1266
"were,",4,1267
hide,4,1268
"while,",4,1269
fond,4,1270
"look,",4,1271
bubbles,4,1272
"are,",4,1273
easy,4,1274
dragged,4,1275
tree.,4,1276
"little!""",4,1277
saying,4,1278
gathered,4,1279
lark,4,1280
watched,4,1281
"to-day,",4,1282
neighbours,4,1283
son,4,1284
"flowers,",4,1285
splendid,4,1286
kingdom,4,1287
learn,4,1288
tune,4,1289
"small,",4,1290
dare,4,1291
fortune,4,1292
rushed,4,1293
"bird,",4,1294
offer,4,1295
unhappy,4,1296
"softly,",4,1297
others,4,1298
"city,",4,1299
greatly,4,1300
none,4,1301
placed,4,1302
heads,4,1303
children.,4,1304
joy.,4,1305
israelites,4,1306
israelites.,4,1307
"rest,",4,1308
race,4,1309
side.,4,1310
thee,4,1311
nurse,4,1312
whose,4,1313
"child,",4,1314
name,4,1315
laugh,4,1316
sing.,4,1317
"dears,",4,1318
"words,",4,1319
useless,4,1320
hands.,4,1321
"fingers,",4,1322
fingers.,4,1323
"done,",4,1324
leather,4,1325
pieces,4,1326
pairs,4,1327
themselves,4,1328
twelve,4,1329
"other,",4,1330
"be,",4,1331
otter's,4,1332
otter,4,1333
"mean,",4,1334
solomon.,4,1335
sword,4,1336
immediately,4,1337
"crown,",4,1338
"brahmin!""",4,1339
"yes,",4,1340
matter,4,1341
"cage,",4,1342
makes,4,1343
mine,4,1344
meet,4,1345
"camel,",4,1346
eating,4,1347
valley,4,1348
settled,4,1349
dug,4,1350
vegetables,4,1351
strip,4,1352
"palace,",4,1353
"nightingale,""",4,1354
lords,4,1355
"upon,",4,1356
"""she",4,1357
rows,4,1358
"emperor,",4,1359
"gold,",4,1360
waltz,4,1361
"times,",4,1362
tall,4,1363
song.,4,1364
robes,4,1365
surprise.,4,1366
feet.,4,1367
late,4,1368
broken,4,1369
loose,4,1370
particular,4,1371
"square,",4,1372
square,4,1373
alike,4,1374
workmen,4,1375
business,4,1376
"sicily,",4,1377
pope,4,1378
"church,",4,1379
service,4,1380
stolen,4,1381
fled,4,1382
servant,4,1383
"armour,",4,1384
greeted,4,1385
jester,4,1386
presence,4,1387
elector,4,1388
herr,4,1389
hammering,4,1390
prince's,4,1391
dog,4,1392
"sadly,",4,1393
keeper,4,1394
found.,4,1395
orchard,4,1396
olive,4,1397
wealth,4,1398
orleans,4,1399
golden-haired,4,1400
"going?""",4,1401
"tailor,",4,1402
dublin,4,1403
broth,4,1404
swifter,4,1405
garraun,4,1406
sea-king,4,1407
slew,4,1408
industrious,4,1409
"slower,",4,1410
israel,4,1411
brass,4,1412
"israel,",4,1413
"philistine,",4,1414
"saul,",4,1415
god,4,1416
prayed,4,1417
prayer,4,1418
"clown,",4,1419
letter,4,1420
rank,4,1421
beetle,4,1422
caps,3,1423
still.,3,1424
"_tap,",3,1425
"tap,",3,1426
"rain,",3,1427
voice.,3,1428
seen;,3,1429
shine,3,1430
come!,3,1431
do.,3,1432
tail.,3,1433
hot,3,1434
lightly,3,1435
happily,3,1436
care.,3,1437
hotter,3,1438
"praying,",3,1439
"""ah,",3,1440
sink,3,1441
whispered,3,1442
die.,3,1443
blessing,3,1444
spread,3,1445
well.,3,1446
too;,3,1447
hen.,3,1448
fat,3,1449
mouth,3,1450
door;,3,1451
"own.""",3,1452
"""please",3,1453
"fast,",3,1454
"ever,",3,1455
"threshers,",3,1456
"them,--",3,1457
ever.,3,1458
"looked,",3,1459
calling,3,1460
fox's,3,1461
bank,3,1462
back.,3,1463
"""dear",3,1464
quarter,3,1465
"gone!""",3,1466
goodness,3,1467
"eat,",3,1468
"tired,",3,1469
"time!""",3,1470
death.,3,1471
"jackal!""",3,1472
lion's,3,1473
"voice,--",3,1474
"lion,""",3,1475
ought,3,1476
