Word,Freq,Rank
"gone,",11,1225
prospect,11,1226
"usual,",11,1227
interested,11,1228
mile,11,1229
separate,11,1230
"name,",11,1231
"things,",11,1232
match,11,1233
paying,11,1234
somebody,11,1235
welcome,11,1236
brunswick,11,1237
"head,",11,1238
"""well,""",11,1239
"me,""",11,1240
quarrel,11,1241
hands,11,1242
enough.,11,1243
"society,",11,1244
period,11,1245
man;,11,1246
woodhouse.,11,1247
abbey,11,1248
"company,",11,1249
public,11,1250
"back,",11,1251
lately,11,1252
"person,",11,1253
becoming,11,1254
credit,11,1255
conviction,11,1256
line,11,1257
lay,11,1258
raise,11,1259
follow,11,1260
martin.,11,1261
low,11,1262
vicarage,11,1263
"yesterday,",11,1264
venture,11,1265
seldom,11,1266
cared,11,1267
"home.""",11,1268
decidedly,11,1269
occasion,11,1270
drawing,11,1271
"another,",11,1272
entreat,11,1273
favour,11,1274
keeping,11,1275
indeed!,11,1276
"""do",11,1277
he.,11,1278
endure,11,1279
fresh,11,1280
opening,11,1281
forced,11,1282
mind.,11,1283
you;,11,1284
bringing,11,1285
moment.,11,1286
delay,11,1287
proposed,11,1288
simple,11,1289
"two,",11,1290
"far,",11,1291
highest,11,1292
chance,11,1293
attend,11,1294
"doubt,",11,1295
confusion,11,1296
charade,11,1297
"felt,",11,1298
true.,11,1299
private,11,1300
_i_,11,1301
_not_,11,1302
increase,11,1303
acknowledged,11,1304
room.,11,1305
solicitude,11,1306
seated,11,1307
assist,11,1308
"about,",11,1309
tells,11,1310
neighbourhood,11,1311
cut,11,1312
returning,11,1313
countenance,11,1314
"coming,",11,1315
weston;,11,1316
spare,11,1317
escape,11,1318
opened,11,1319
suffer,11,1320
eagerly,11,1321
impatient,11,1322
human,11,1323
patty,11,1324
musical,11,1325
hill,11,1326
"age,",10,1327
past,10,1328
"kindness,",10,1329
peculiarly,10,1330
suffering,10,1331
daily,10,1332
happier,10,1333
smiled,10,1334
draw,10,1335
please,10,1336
one.,10,1337
"""but,",10,1338
pleasure.,10,1339
forgotten,10,1340
"thing.""",10,1341
claim,10,1342
one's,10,1343
six,10,1344
fell,10,1345
concern,10,1346
formed,10,1347
"sense,",10,1348
"perry,",10,1349
unless,10,1350
strange,10,1351
knightley;,10,1352
invitation,10,1353
"mother,",10,1354
"happiness,",10,1355
continue,10,1356
remarkably,10,1357
seeming,10,1358
admitted,10,1359
encouragement,10,1360
elegance,10,1361
_very_,10,1362
advise,10,1363
exercise,10,1364
_her_,10,1365
"son,",10,1366
"""oh",10,1367
above,10,1368
sure.,10,1369
world.,10,1370
rich,10,1371
thing;,10,1372
"do.""",10,1373
smiling,10,1374
compared,10,1375
wholly,10,1376
feels,10,1377
material,10,1378
appears,10,1379
vanity,10,1380
"state,",10,1381
leaving,10,1382
sooner,10,1383
"you,""",10,1384
elton;,10,1385
proposal,10,1386
music,10,1387
case,10,1388
desired,10,1389
besides,10,1390
direct,10,1391
delicacy,10,1392
"""is",10,1393
beg,10,1394
settle,10,1395
accept,10,1396
thus,10,1397
borne,10,1398
assistance,10,1399
nash,10,1400
much.,10,1401
grew,10,1402
gradually,10,1403
judged,10,1404
presently,10,1405
"smile,",10,1406
"case,",10,1407
"you?""",10,1408
extreme,10,1409
sake,10,1410
plan,10,1411
proceeded,10,1412
fall,10,1413
ideas,10,1414
unpleasant,10,1415
laughed,10,1416
otherwise,10,1417
"night,",10,1418
conscious,10,1419
utmost,10,1420
in.,10,1421
paper,10,1422
moment's,10,1423
speak.,10,1424
receive,10,1425
"""aye,",10,1426
it--,10,1427
more;,10,1428
intelligence,10,1429
begged,10,1430
stop,10,1431
manner.,10,1432
instantly,10,1433
fears,10,1434
expectation,10,1435
peace,10,1436
tired,10,1437
mistake,10,1438
"please,",10,1439
snow,10,1440
servants,10,1441
suspected,10,1442
off.,10,1443
"enscombe,",10,1444
"""for",10,1445
"honour,",10,1446
sunk,10,1447
perceived,10,1448
advantages,10,1449
laid,10,1450
"""have",10,1451
"cole,",10,1452
instrument,10,1453
"news,",10,1454
arrived,10,1455
blessing,10,1456
morning.,10,1457
"gratitude,",10,1458
"nothing,",10,1459
grove,10,1460
wonderful,10,1461
mistress,9,1462
sixteen,9,1463
scheme,9,1464
nervous,9,1465
habits,9,1466
"ever,",9,1467
night.,9,1468
connected,9,1469
answered,9,1470
joy,9,1471
no!,9,1472
loves,9,1473
reflection,9,1474
_that_,9,1475
visits,9,1476
"yourself,",9,1477
"surprized,",9,1478
command,9,1479
quitted,9,1480
leisure,9,1481
unhappy,9,1482
"frank,",9,1483
sufficiently,9,1484
lively,9,1485
letter.,9,1486
"comfort,",9,1487
attended,9,1488
up.,9,1489
earnestly,9,1490
pains,9,1491
gone.,9,1492
lovely,9,1493
middle,9,1494
"returned,",9,1495
"eyes,",9,1496
smith's,9,1497
shewing,9,1498
forming,9,1499
indifferent,9,1500
civil,9,1501
"""mrs.",9,1502
ground,9,1503
"walk,",9,1504
"respect,",9,1505
question.,9,1506
martins,9,1507
indeed;,9,1508
"are,",9,1509
is.,9,1510
gentleman's,9,1511
love.,9,1512
awkward,9,1513
carrying,9,1514
"look,",9,1515
fairly,9,1516
undoubtedly,9,1517
steady,9,1518
charm,9,1519
"see,",9,1520
"truth,",9,1521
grow,9,1522
pretend,9,1523
mistaken,9,1524
"""such",9,1525
confidence,9,1526
speech,9,1527
inconvenience,9,1528
falling,9,1529
"before.""",9,1530
delight,9,1531
higher,9,1532
day;,9,1533
civilities,9,1534
continual,9,1535
addressing,9,1536
it!,9,1537
himself;,9,1538
minute,9,1539
out.,9,1540
"attachment,",9,1541
express,9,1542
answer.,9,1543
directly.,9,1544
duty,9,1545
occur,9,1546
confined,9,1547
"were,",9,1548
"both,",9,1549
speaks,9,1550
admit,9,1551
"many,",9,1552
"presently,",9,1553
"continued,",9,1554
"well.""",9,1555
"down,",9,1556
possibility,9,1557
"appeared,",9,1558
woman's,9,1559
about.,9,1560
sick,9,1561
exceedingly,9,1562
"return,",9,1563
imagination,9,1564
putting,9,1565
however,9,1566
ah!,9,1567
convince,9,1568
least.,9,1569
satisfy,9,1570
enjoyment,9,1571
she.,9,1572
inquiry,9,1573
come.,9,1574
pretence,9,1575
hartfield;,9,1576
relief,9,1577
setting,9,1578
comfort.,9,1579
bustle,9,1580
shake,9,1581
"sir,""",9,1582
disengaged,9,1583
"again.""",9,1584
"began,",9,1585
"donwell,",9,1586
"says,",9,1587
house.,9,1588
previous,9,1589
apparent,9,1590
rooms,9,1591
listened,9,1592
positively,9,1593
syllable,9,1594
home;,9,1595
"it?""",9,1596
prove,9,1597
hurrying,9,1598
shut,9,1599
seriously,9,1600
resolve,9,1601
suspicion,9,1602
"attentions,",9,1603
sensations,9,1604
"themselves,",9,1605
shewn,9,1606
right.,9,1607
future,9,1608
