Word,Freq,Rank
sware,71,922
stretched,71,923
"pharaoh,",71,924
"enemies,",71,925
moses.,71,926
court,71,927
lips,71,928
"disciples,",71,929
beginning,70,930
wind,70,931
removed,70,932
served,70,933
house:,70,934
ruler,70,935
"ways,",70,936
"temple,",70,937
eaten,69,938
clothed,69,939
"year,",69,940
"jordan,",69,941
consumed,69,942
"prophet,",69,943
precious,69,944
since,69,945
reason,69,946
trespass,69,947
sanctify,69,948
prophesy,69,949
taught,69,950
prayer,69,951
greater,68,952
"sheep,",68,953
curse,68,954
bow,68,955
"so,",68,956
"die,",68,957
"joseph,",68,958
heed,68,959
heads,68,960
"written,",68,961
gospel,68,962
perfect,67,963
mountain,67,964
battle,67,965
"master,",67,966
led,67,967
speaketh,67,968
manasseh,67,969
beseech,67,970
camp,67,971
"princes,",67,972
faithful,67,973
"suburbs,",67,974
1:1,66,975
1:2,66,976
1:3,66,977
1:4,66,978
1:5,66,979
1:6,66,980
"old,",66,981
wickedness,66,982
length,66,983
stranger,66,984
"off,",66,985
lamb,66,986
golden,66,987
messengers,66,988
thereof:,66,989
fathers.,66,990
devour,66,991
anointed,66,992
moab,66,993
captivity,66,994
1:7,65,995
1:8,65,996
1:9,65,997
1:10,65,998
just,65,999
house;,65,1000
soon,65,1001
early,65,1002
judah.,65,1003
"tree,",64,1004
heavens,64,1005
names,64,1006
eight,64,1007
cloud,64,1008
"cities,",64,1009
"done,",64,1010
"for,",64,1011
god?,64,1012
bones,64,1013
brake,64,1014
ear,64,1015
1:11,63,1016
"eat,",63,1017
thou?,63,1018
wast,63,1019
cursed,63,1020
behind,63,1021
lord?,63,1022
pieces,63,1023
isaac,63,1024
stead.,63,1025
"moab,",63,1026
think,63,1027
benjamin,63,1028
pour,63,1029
sinned,63,1030
"heathen,",63,1031
"word,",63,1032
forsaken,63,1033
dust,62,1034
"sight,",62,1035
husband,62,1036
wives,62,1037
appeared,62,1038
myself,62,1039
master,62,1040
obey,62,1041
abode,62,1042
foot,62,1043
sign,62,1044
fought,62,1045
read,62,1046
desolate,62,1047
amen.,62,1048
ahab,62,1049
darkness,61,1050
2:1,61,1051
2:2,61,1052
2:3,61,1053
2:4,61,1054
2:5,61,1055
2:6,61,1056
2:7,61,1057
2:8,61,1058
2:9,61,1059
2:10,61,1060
greatly,61,1061
shadow,61,1062
feared,61,1063
mouth.,61,1064
company,61,1065
"clothes,",61,1066
remain,61,1067
egypt:,61,1068
"ephraim,",61,1069
false,61,1070
"mountains,",61,1071
jerusalem:,61,1072
howbeit,61,1073
absalom,61,1074
hour,61,1075
dry,60,1076
1:12,60,1077
thereof;,60,1078
3:1,60,1079
3:2,60,1080
3:3,60,1081
3:4,60,1082
3:5,60,1083
seventy,60,1084
it?,60,1085
"therein,",60,1086
"statutes,",60,1087
"live,",60,1088
"stones,",60,1089
offering.,60,1090
about.,60,1091
jehoshaphat,60,1092
1:13,59,1093
2:11,59,1094
2:12,59,1095
3:6,59,1096
3:7,59,1097
3:8,59,1098
therein.,59,1099
way.,59,1100
unleavened,59,1101
deal,59,1102
us;,59,1103
worthy,59,1104
reproach,59,1105
raise,59,1106
"benjamin,",59,1107
loveth,59,1108
last,59,1109
run,59,1110
morrow,59,1111
rock,59,1112
wrote,59,1113
acts,59,1114
"faith,",59,1115
"light,",58,1116
1:14,58,1117
2:13,58,1118
3:9,58,1119
3:10,58,1120
more.,58,1121
"one,",58,1122
understand,58,1123
exceeding,58,1124
next,58,1125
favour,58,1126
"see,",58,1127
"drink,",58,1128
